Resource,Derating_Factor_1,Derating_Factor_2,Derating_Factor_3,Derating_Factor_4,Derating_Factor_5,Derating_Factor_6,Derating_Factor_7
jinan_onshorewind_candidate4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_onshorewind_candidate5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_onshorewind_candidate6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_onshorewind_candidate8,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_onshorewind_candidate9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_onshorewind_candidate12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate7,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate8,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate10,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate11,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate13,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate14,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_onshorewind_candidate15,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate7,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate8,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate10,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate11,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate13,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate14,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_onshorewind_candidate15,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate7,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate8,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate10,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate11,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate13,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate14,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_onshorewind_candidate15,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate6,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate7,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate8,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate9,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate10,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate11,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate13,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate14,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_onshorewind_candidate15,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate7,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate9,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate11,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate13,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate14,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_onshorewind_candidate15,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate6,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate7,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate8,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate9,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate10,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate11,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate13,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate14,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_onshorewind_candidate15,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate6,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate7,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate8,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate9,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate10,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate11,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate13,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate14,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_onshorewind_candidate15,0.0,0.1,0.0,0.0,0.0,0.0,0.0
shanghai_onshorewind_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate7,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate10,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate11,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_onshorewind_candidate12,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_onshorewind_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_onshorewind_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_onshorewind_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_onshorewind_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_onshorewind_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate7,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate8,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate11,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate12,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate13,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_onshorewind_candidate14,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_onshorewind_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_onshorewind_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_onshorewind_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangxi_onshorewind_candidate1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate10,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate11,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate12,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_onshorewind_candidate13,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate10,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate11,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate12,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate14,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_onshorewind_candidate15,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate10,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate12,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate13,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate14,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_onshorewind_candidate15,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate10,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate11,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate12,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate13,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate14,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_onshorewind_candidate15,0.0,0.0,0.0,0.1,0.0,0.0,0.0
sichuan_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.1,0.0,0.0
shaanxi_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_onshorewind_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_onshorewind_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_onshorewind_candidate10,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate10,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_onshorewind_candidate11,0.0,0.0,0.0,0.0,0.0,0.1,0.0
guangdong_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate8,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate10,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate11,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_onshorewind_candidate13,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate8,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate10,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate11,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate12,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate13,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate14,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_onshorewind_candidate15,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_onshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate7,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate8,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate10,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate11,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate12,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate13,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_onshorewind_candidate14,0.0,0.0,0.0,0.0,0.0,0.0,0.1
XJ2wu_onshorewind_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
XJ2liu_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XJ2qi_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XJ2ba_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
NX2wu_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2baer_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
QH2delingha_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
QH2dongxitai_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
jibei_offshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_offshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_offshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_offshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_offshorewind_candidate3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
liaoning_offshorewind_candidate1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_offshorewind_candidate2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_offshorewind_candidate3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_offshorewind_candidate4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_offshorewind_candidate5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
shanghai_offshorewind_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
shanghai_offshorewind_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
shanghai_offshorewind_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
shanghai_offshorewind_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
shanghai_offshorewind_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
shanghai_offshorewind_candidate6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_offshorewind_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_offshorewind_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_offshorewind_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_offshorewind_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_offshorewind_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_offshorewind_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_offshorewind_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
